portfolio_id,archetype,tier,leg,as_of,cta_action,cta_ticker,cta_reason,cta_dollars,cta_executed,random_ticker,random_executed,twin_vol,managed_vol,random_vol,leg_managed_vol_avoided,leg_random_vol_avoided,cumulative_managed_vol_avoided,cumulative_random_vol_avoided,twin_maxDD,managed_maxDD,random_maxDD,managed_cash,random_cash
192,concentrated,low,5,224,rebalance,SOFI,reduce_concentration,7910.0,True,SOFI,True,54.4466,15.1988,40.8383,39.2478,13.6083,142.1354,25.1681,14.9551,4.902,10.7051,55030.0,18773.8
193,concentrated,regular,1,124,sell,CLSK,high_volatility,44080.0,True,PLTR,True,103.6751,54.4635,100.6164,49.2116,3.0587,49.2116,3.0587,38.4123,23.0728,36.7697,44080.0,8779.4
193,concentrated,regular,2,149,sell,PLTR,steep_decline,3160.0,True,HL,True,63.9643,32.121,60.9508,31.8433,3.0135,81.0549,6.0721,12.1625,6.2857,12.0007,47240.0,11939.4
193,concentrated,regular,3,174,sell,CLSK,high_volatility,20640.0,True,HL,True,62.5048,16.1985,58.3552,46.3063,4.1496,127.3612,10.2217,18.2599,5.0821,16.7205,67880.0,12120.29
193,concentrated,regular,4,199,sell,CLSK,steep_decline,12740.0,True,CLSK,True,69.4018,11.476,59.3291,57.9258,10.0727,185.287,20.2944,10.3663,1.7937,8.6237,80620.0,24860.29
193,concentrated,regular,5,224,sell,PLTR,steep_decline,830.0,True,CLSK,True,66.1874,12.889,56.7243,53.2984,9.4631,238.5854,29.7575,27.0544,6.0077,23.27,81450.0,25690.29
194,concentrated,high,1,124,rebalance,UEC,reduce_concentration,35000.0,True,UEC,True,94.5547,68.0392,68.0392,26.5154,26.5154,26.5154,26.5154,25.3227,19.2615,19.2615,35000.0,35000.0
194,concentrated,high,2,149,rebalance,UEC,reduce_concentration,29070.0,True,UEC,True,65.4202,29.6644,29.6644,35.7559,35.7559,62.2713,62.2713,24.386,11.9319,11.9319,64070.0,64070.0
194,concentrated,high,3,174,rebalance,UEC,reduce_concentration,16850.0,True,UEC,True,58.2421,16.0364,16.0364,42.2057,42.2057,104.477,104.477,13.5811,3.9036,3.9036,80920.0,80920.0
194,concentrated,high,4,199,rebalance,UEC,reduce_concentration,12360.0,True,UEC,True,92.1999,17.3726,17.3726,74.8273,74.8273,179.3043,179.3043,27.6867,5.8468,5.8468,93280.0,93280.0
194,concentrated,high,5,224,rebalance,UEC,reduce_concentration,7170.0,True,UEC,True,106.1918,11.2729,11.2729,94.9188,94.9188,274.2232,274.2232,38.9896,5.1292,5.1292,100450.0,100450.0
195,concentrated,low,1,124,rebalance,HOOD,reduce_concentration,35000.0,True,HOOD,True,61.8683,37.6129,37.6129,24.2554,24.2554,24.2554,24.2554,41.0256,27.27,27.27,35000.0,35000.0
195,concentrated,low,2,149,rebalance,HOOD,reduce_concentration,14320.0,True,HOOD,True,70.416,25.7017,25.7017,44.7143,44.7143,68.9697,68.9697,17.8373,6.9763,6.9763,49320.0,49320.0
195,concentrated,low,3,174,rebalance,HOOD,reduce_concentration,9400.0,True,HOOD,True,66.0434,15.3826,15.3826,50.6608,50.6608,119.6305,119.6305,15.7595,3.7603,3.7603,58720.0,58720.0
195,concentrated,low,4,199,rebalance,HOOD,reduce_concentration,7600.0,True,HOOD,True,64.1131,9.8487,9.8487,54.2644,54.2644,173.8949,173.8949,19.4843,3.3307,3.3307,66320.0,66320.0
195,concentrated,low,5,224,rebalance,HOOD,reduce_concentration,4010.0,True,HOOD,True,83.5458,9.6858,9.6858,73.8599,73.8599,247.7549,247.7549,13.5737,1.8172,1.8172,70330.0,70330.0
196,concentrated,regular,1,124,sell,CDE,high_volatility,13070.0,True,CDE,True,58.016,49.2916,49.2916,8.7243,8.7243,8.7243,8.7243,30.8752,30.3552,30.3552,13070.0,13070.0
196,concentrated,regular,2,149,sell,HOOD,steep_decline,23250.0,True,HOOD,True,62.7404,33.3657,33.3657,29.3748,29.3748,38.0991,38.0991,14.7781,8.1494,8.1494,36320.0,36320.0
196,concentrated,regular,3,174,sell,HOOD,steep_decline,11740.0,True,CDE,True,55.3552,19.3874,21.8879,35.9678,33.4672,74.0669,71.5664,17.9735,6.9136,5.9903,48060.0,48060.0
196,concentrated,regular,4,199,sell,HOOD,steep_decline,7300.0,True,CDE,True,57.8678,15.3073,21.0687,42.5605,36.7991,116.6273,108.3654,16.4645,3.9234,6.9654,55360.0,50844.07
196,concentrated,regular,5,224,sell,HOOD,steep_decline,2960.0,True,HOOD,True,72.486,14.8777,26.9515,57.6084,45.5345,174.2357,153.8999,13.4067,4.1311,4.8878,58320.0,53804.07
197,concentrated,high,1,124,sell,UEC,high_volatility,3710.0,True,DJT,True,61.6651,58.9716,59.9303,2.6935,1.7348,2.6935,1.7348,25.5557,24.8898,24.8127,3710.0,3710.0
197,concentrated,high,2,149,sell,UEC,high_volatility,4150.0,True,DJT,True,50.186,46.1406,46.2097,4.0454,3.9763,6.739,5.7111,16.5139,14.7725,15.5428,7860.0,7860.0
197,concentrated,high,3,174,sell,UEC,high_volatility,3240.0,True,UEC,True,50.5295,44.8126,43.9928,5.7169,6.5367,12.4558,12.2478,12.8927,11.2054,11.3305,11100.0,11100.0
197,concentrated,high,4,199,sell,UEC,high_volatility,3200.0,True,UEC,True,55.3363,42.0053,45.6927,13.331,9.6436,25.7868,21.8914,20.8798,17.3426,17.6973,14300.0,14300.0
197,concentrated,high,5,224,sell,UEC,high_volatility,2500.0,True,UEC,True,70.3182,52.4518,54.4401,17.8664,15.8781,43.6532,37.7695,26.0433,19.8746,20.8961,16800.0,16800.0
198,concentrated,low,1,124,rebalance,CDE,reduce_concentration,35000.0,True,CDE,True,90.0432,62.4027,62.4027,27.6406,27.6406,27.6406,27.6406,26.8097,19.5254,19.5254,35000.0,35000.0
198,concentrated,low,2,149,rebalance,CDE,reduce_concentration,24030.0,True,CDE,True,76.7933,36.83,36.83,39.9633,39.9633,67.6038,67.6038,25.6354,13.2766,13.2766,59030.0,59030.0
198,concentrated,low,3,174,rebalance,CDE,reduce_concentration,16510.0,True,CDE,True,77.72,21.0002,21.0002,56.7198,56.7198,124.3236,124.3236,23.1464,6.8781,6.8781,75540.0,75540.0
198,concentrated,low,4,199,rebalance,CDE,reduce_concentration,10510.0,True,CDE,True,66.1571,11.4595,11.4595,54.6976,54.6976,179.0212,179.0212,16.9063,3.1754,3.1754,86050.0,86050.0
198,concentrated,low,5,224,rebalance,CDE,reduce_concentration,6340.0,True,CDE,True,73.7288,7.9054,7.9054,65.8235,65.8235,244.8447,244.8447,20.2381,2.3937,2.3937,92390.0,92390.0
199,concentrated,regular,1,124,sell,HL,high_volatility,50000.0,True,HL,True,101.0739,55.8936,55.8936,45.1803,45.1803,45.1803,45.1803,33.0085,20.4678,20.4678,50000.0,50000.0
199,concentrated,regular,2,149,sell,HL,high_volatility,27330.0,True,HL,True,82.4414,22.3671,22.3671,60.0743,60.0743,105.2546,105.2546,21.2766,6.2216,6.2216,77330.0,77330.0
199,concentrated,regular,3,174,sell,HL,high_volatility,12580.0,True,HL,True,51.6761,5.9346,5.9346,45.7415,45.7415,150.9961,150.9961,13.5312,1.6807,1.6807,89910.0,89910.0
199,concentrated,regular,4,199,sell,HL,high_volatility,6200.0,True,HL,True,70.8914,4.1563,4.1563,66.7351,66.7351,217.7312,217.7312,22.2803,1.4621,1.4621,96110.0,96110.0
199,concentrated,regular,5,224,sell,HL,high_volatility,2820.0,True,HL,True,69.2963,1.7278,1.7278,67.5685,67.5685,285.2997,285.2997,21.0674,0.5904,0.5904,98930.0,98930.0
200,concentrated,high,1,124,rebalance,MSFT,reduce_concentration,35000.0,True,MSFT,True,42.7471,26.9963,26.9963,15.7509,15.7509,15.7509,15.7509,18.5993,12.0559,12.0559,35000.0,35000.0
200,concentrated,high,2,149,rebalance,MSFT,reduce_concentration,18370.0,True,MSFT,True,23.3996,9.2007,9.2007,14.1989,14.1989,29.9498,29.9498,7.043,2.83,2.83,53370.0,53370.0
200,concentrated,high,3,174,rebalance,MSFT,reduce_concentration,12000.0,True,MSFT,True,28.8511,7.1939,7.1939,21.6572,21.6572,51.607,51.607,10.7964,2.7675,2.7675,65370.0,65370.0
200,concentrated,high,4,199,rebalance,MSFT,reduce_concentration,8240.0,True,MSFT,True,26.5246,4.5779,4.5779,21.9467,21.9467,73.5537,73.5537,6.4007,1.1345,1.1345,73610.0,73610.0
200,concentrated,high,5,224,rebalance,MSFT,reduce_concentration,5330.0,True,MSFT,True,44.1575,4.787,4.787,39.3705,39.3705,112.9242,112.9242,23.3844,2.8527,2.8527,78940.0,78940.0
201,concentrated,low,1,124,rebalance,XOM,reduce_concentration,33030.0,True,SPCE,True,27.9796,18.8733,27.3409,9.1063,0.6387,9.1063,0.6387,5.3183,3.544,5.1819,33030.0,5628.2
201,concentrated,low,2,149,rebalance,XOM,reduce_concentration,25920.0,True,XOM,True,26.6588,12.3032,20.4116,14.3556,6.2472,23.4619,6.8859,5.9721,2.871,4.5066,58950.0,31548.2
201,concentrated,low,3,174,rebalance,XOM,reduce_concentration,18010.0,True,XOM,True,32.916,11.1329,20.3863,21.7831,12.5297,45.245,19.4156,13.2612,3.5089,9.1621,76960.0,49558.2
201,concentrated,low,4,199,sell,SPCE,steep_decline,500.0,True,XOM,True,28.1177,7.9748,18.4142,20.1429,9.7036,65.388,29.1191,6.2682,1.4737,4.7892,77460.0,50058.2
201,concentrated,low,5,224,rebalance,XOM,reduce_concentration,11230.0,True,XOM,True,28.521,18.6379,11.9829,9.8831,16.538,75.2711,45.6572,14.1502,7.7249,5.4458,88690.0,61288.2
202,concentrated,regular,1,124,rebalance,SOFI,reduce_concentration,32670.0,True,JPM,True,49.5413,31.9196,49.0884,17.6217,0.4529,17.6217,0.4529,31.8874,21.5407,31.5028,32670.0,6648.8
202,concentrated,regular,2,149,rebalance,SOFI,reduce_concentration,15560.0,True,SOFI,True,42.5332,16.4514,31.6171,26.0818,10.9161,43.7035,11.369,16.6968,7.1936,12.3604,48230.0,22208.8
202,concentrated,regular,3,174,sell,SOFI,steep_decline,13190.0,True,PG,True,38.6092,7.2089,27.9961,31.4003,10.6131,75.1038,21.9821,12.9196,2.3514,9.6088,61420.0,22209.11
202,concentrated,regular,4,199,sell,SOFI,steep_decline,7240.0,True,SOFI,True,59.6006,5.6818,37.2144,53.9187,22.3861,129.0226,44.3683,18.8182,2.1632,12.1109,68660.0,29449.11
202,concentrated,regular,5,224,sell,SOFI,steep_decline,2970.0,True,SOFI,True,51.4675,2.8768,30.3145,48.5908,21.153,177.6133,65.5213,12.9784,0.3363,8.0648,71630.0,32419.11
203,concentrated,high,1,124,rebalance,TQQQ,reduce_concentration,35000.0,True,TQQQ,True,45.4072,29.2682,29.2682,16.139,16.139,16.139,16.139,16.5089,10.9292,10.9292,35000.0,35000.0
203,concentrated,high,2,149,rebalance,TQQQ,reduce_concentration,20030.0,True,TQQQ,True,46.7836,19.2613,19.2613,27.5223,27.5223,43.6613,43.6613,11.4517,4.8558,4.8558,55030.0,55030.0
203,concentrated,high,3,174,rebalance,TQQQ,reduce_concentration,12560.0,True,TQQQ,True,65.4781,16.359,16.359,49.1191,49.1191,92.7804,92.7804,21.3248,5.6639,5.6639,67590.0,67590.0
203,concentrated,high,4,199,rebalance,TQQQ,reduce_concentration,10320.0,True,TQQQ,True,48.6955,11.2018,11.2018,37.4937,37.4937,130.2741,130.2741,7.6251,1.9104,1.9104,77910.0,77910.0
203,concentrated,high,5,224,rebalance,TQQQ,reduce_concentration,9460.0,True,TQQQ,True,91.6563,14.6871,14.6871,76.9692,76.9692,207.2433,207.2433,20.5801,3.629,3.629,87370.0,87370.0
204,concentrated,low,1,124,buy_new,UNH,reduce_concentration,1270.0,False,,False,23.7518,23.7518,23.7518,0.0,0.0,0.0,0.0,8.2918,8.2918,8.2918,0.0,0.0
204,concentrated,low,2,149,rebalance,MSFT,reduce_concentration,17490.0,True,MSFT,True,9.7431,7.8978,7.8978,1.8453,1.8453,1.8453,1.8453,4.7381,4.4064,4.4064,17490.0,17490.0
204,concentrated,low,3,174,sell,MSFT,steep_decline,3260.0,True,PG,True,19.664,13.8707,14.2084,5.7933,5.4556,7.6385,7.3009,8.7572,6.2804,6.4479,20750.0,20750.0
204,concentrated,low,4,199,sell,MSFT,steep_decline,3100.0,True,MSFT,True,17.0961,11.3546,11.6258,5.7416,5.4703,13.3801,12.7712,5.1993,3.7394,3.779,23850.0,23850.0
204,concentrated,low,5,224,rebalance,PG,reduce_concentration,13240.0,True,PG,True,26.271,14.2803,15.4872,11.9907,10.7838,25.3708,23.555,12.025,6.2867,7.3837,37090.0,37090.0
205,concentrated,regular,1,124,hold,SCHD,index_fund_informational,0.0,False,,False,12.1816,12.1816,12.1816,0.0,0.0,0.0,0.0,1.1708,1.1708,1.1708,0.0,0.0
205,concentrated,regular,2,149,hold,SCHD,index_fund_informational,0.0,False,,False,8.5236,8.5236,8.5236,0.0,0.0,0.0,0.0,3.3271,3.3271,3.3271,0.0,0.0
205,concentrated,regular,3,174,hold,SCHD,index_fund_informational,0.0,False,,False,8.8987,8.8987,8.8987,0.0,0.0,0.0,0.0,1.8094,1.8094,1.8094,0.0,0.0
205,concentrated,regular,4,199,hold,SCHD,index_fund_informational,0.0,False,,False,11.4194,11.4194,11.4194,0.0,0.0,0.0,0.0,1.715,1.715,1.715,0.0,0.0
205,concentrated,regular,5,224,hold,SCHD,index_fund_informational,0.0,False,,False,10.7507,10.7507,10.7507,0.0,0.0,0.0,0.0,3.3821,3.3821,3.3821,0.0,0.0
206,concentrated,high,1,124,rebalance,RUN,reduce_concentration,35000.0,True,RUN,True,81.5577,52.9239,52.9239,28.6338,28.6338,28.6338,28.6338,15.0397,10.1612,10.1612,35000.0,35000.0
206,concentrated,high,2,149,rebalance,RUN,reduce_concentration,22610.0,True,RUN,True,151.1891,58.0777,58.0777,93.1114,93.1114,121.7452,121.7452,45.1597,19.982,19.982,57610.0,57610.0
206,concentrated,high,3,174,rebalance,RUN,reduce_concentration,9400.0,True,RUN,True,63.4469,13.8113,13.8113,49.6356,49.6356,171.3809,171.3809,14.4876,3.3759,3.3759,67010.0,67010.0
206,concentrated,high,4,199,rebalance,RUN,reduce_concentration,6130.0,True,RUN,True,66.4689,9.5498,9.5498,56.9191,56.9191,228.3,228.3,10.1637,1.6048,1.6048,73140.0,73140.0
206,concentrated,high,5,224,rebalance,RUN,reduce_concentration,4800.0,True,RUN,True,80.7712,7.8648,7.8648,72.9064,72.9064,301.2064,301.2064,28.8278,3.3253,3.3253,77940.0,77940.0
207,concentrated,low,1,124,rebalance,RIOT,reduce_concentration,35000.0,True,RIOT,True,104.3436,72.2332,72.2332,32.1104,32.1104,32.1104,32.1104,37.318,27.5322,27.5322,35000.0,35000.0
207,concentrated,low,2,149,rebalance,RIOT,reduce_concentration,21600.0,True,MSFT,True,71.6984,34.065,49.6387,37.6334,22.0597,69.7439,54.1701,17.8466,8.9436,12.7462,56600.0,35000.57
207,concentrated,low,3,174,rebalance,RIOT,reduce_concentration,16350.0,True,RIOT,True,84.2276,25.3816,44.4204,58.846,39.8071,128.5898,93.9773,21.9656,6.8106,11.8301,72950.0,51350.57
207,concentrated,low,4,199,rebalance,RIOT,reduce_concentration,13710.0,True,RIOT,True,82.2864,20.5099,41.1073,61.7765,41.1792,190.3663,135.1564,14.1321,3.2764,6.7499,86660.0,65060.57
207,concentrated,low,5,224,rebalance,RIOT,reduce_concentration,12830.0,True,RIOT,True,72.7932,14.0438,34.5469,58.7494,38.2464,249.1157,173.4028,16.4865,3.4374,8.2275,99490.0,77890.57
208,concentrated,regular,1,124,sell,BBAI,steep_decline,10110.0,True,PG,True,20.7004,15.9425,19.6566,4.7579,1.0438,4.7579,1.0438,2.5526,1.8458,2.6089,10110.0,10110.0
208,concentrated,regular,2,149,sell,BBAI,steep_decline,3750.0,True,BBAI,True,17.5445,17.9161,15.4025,-0.3716,2.1419,4.3863,3.1857,8.6225,8.3425,7.6292,13860.0,13860.0
208,concentrated,regular,3,174,sell,BBAI,steep_decline,1810.0,True,PG,True,20.8299,16.4626,17.0849,4.3674,3.745,8.7536,6.9307,8.2908,6.116,6.7859,15670.0,15670.0
208,concentrated,regular,4,199,sell,BBAI,steep_decline,880.0,True,PG,True,21.2703,15.8852,17.247,5.3851,4.0233,14.1388,10.9541,5.7191,4.4181,4.6521,16550.0,16550.0
208,concentrated,regular,5,224,rebalance,PG,reduce_concentration,27710.0,True,BBAI,True,15.7479,12.2608,16.7746,3.4872,-1.0267,17.6259,9.9274,4.3489,2.5645,3.5133,44260.0,28071.79
209,concentrated,high,1,124,rebalance,DJT,reduce_concentration,34870.0,True,MSFT,True,61.473,40.144,61.4166,21.329,0.0564,21.329,0.0564,26.2949,18.0498,26.2507,34870.0,378.2
209,concentrated,high,2,149,rebalance,DJT,reduce_concentration,19640.0,True,DJT,True,56.1268,21.959,42.8764,34.1678,13.2504,55.4967,13.3068,14.4032,5.9523,11.2398,54510.0,20018.2
209,concentrated,high,3,174,rebalance,DJT,reduce_concentration,11490.0,True,DJT,True,58.6567,13.7049,34.7668,44.9517,23.8899,100.4484,37.1967,13.5599,3.3404,8.2277,66000.0,31508.2
209,concentrated,high,4,199,rebalance,DJT,reduce_concentration,7770.0,True,DJT,True,46.4477,6.9592,23.0632,39.4885,23.3845,139.937,60.5812,20.023,3.2138,10.3479,73770.0,39278.2
209,concentrated,high,5,224,rebalance,DJT,reduce_concentration,4100.0,True,DJT,True,68.1792,6.1035,28.0032,62.0757,40.176,202.0126,100.7571,25.439,2.6445,11.3599,77870.0,43378.2
210,concentrated,low,1,124,rebalance,F,reduce_concentration,35000.0,True,F,True,28.3007,18.6475,18.6475,9.6531,9.6531,9.6531,9.6531,7.7778,5.2035,5.2035,35000.0,35000.0
210,concentrated,low,2,149,rebalance,F,reduce_concentration,23590.0,True,F,True,35.0952,14.8103,14.8103,20.2849,20.2849,29.9381,29.9381,19.1268,8.4209,8.4209,58590.0,58590.0
210,concentrated,low,3,174,rebalance,F,reduce_concentration,13040.0,True,F,True,31.8151,8.2073,8.2073,23.6078,23.6078,53.5459,53.5459,6.1139,1.572,1.572,71630.0,71630.0
210,concentrated,low,4,199,rebalance,F,reduce_concentration,9350.0,True,F,True,64.2886,11.6811,11.6811,52.6075,52.6075,106.1534,106.1534,10.0156,1.947,1.947,80980.0,80980.0
210,concentrated,low,5,224,rebalance,F,reduce_concentration,7240.0,True,F,True,38.8777,5.2736,5.2736,33.6041,33.6041,139.7575,139.7575,21.789,3.2201,3.2201,88220.0,88220.0
211,concentrated,regular,1,124,sell,CHPT,steep_decline,48350.0,True,RUN,True,48.5386,23.7595,48.5267,24.7792,0.012,24.7792,0.012,22.6117,12.1373,22.6123,48350.0,21.1
211,concentrated,regular,2,149,sell,CHPT,steep_decline,20040.0,True,CHPT,True,53.8286,13.6653,41.3538,40.1633,12.4747,64.9425,12.4867,18.23,4.7752,14.2151,68390.0,20061.1
211,concentrated,regular,3,174,sell,CHPT,steep_decline,9590.0,True,CHPT,True,72.3928,8.6047,45.0927,63.788,27.3,128.7305,39.7867,17.3962,2.1731,10.9597,77980.0,29651.1
211,concentrated,regular,4,199,sell,CHPT,steep_decline,5960.0,True,RIVN,True,53.6949,4.4641,35.0108,49.2308,18.6841,177.9613,58.4708,14.0456,1.8033,9.0504,83940.0,32488.72
211,concentrated,regular,5,224,sell,CHPT,high_volatility,3290.0,True,CHPT,True,118.5882,5.6052,75.0942,112.983,43.494,290.9443,101.9648,35.8826,2.027,24.1527,87230.0,35778.72
212,speculative_heavy,high,1,124,sell,DJT,steep_decline,1100.0,True,SOXL,True,61.8617,61.4339,61.2177,0.4279,0.644,0.4279,0.644,23.0879,22.9102,22.8648,1100.0,1100.0
212,speculative_heavy,high,2,149,sell,DJT,steep_decline,710.0,True,CLSK,True,47.4373,46.7553,46.1654,0.682,1.2719,1.1099,1.9159,11.1339,10.9683,10.8346,1810.0,1810.0
212,speculative_heavy,high,3,174,sell,RIOT,steep_decline,4660.0,True,RIOT,True,40.3259,36.4544,35.468,3.8715,4.8579,4.9814,6.7739,11.3787,10.3013,9.9306,6470.0,6470.0
212,speculative_heavy,high,4,199,sell,DJT,steep_decline,500.0,True,SOXL,True,69.1032,67.7505,66.1778,1.3527,2.9254,6.334,9.6993,10.0602,9.8939,9.6446,6970.0,6970.0
212,speculative_heavy,high,5,224,sell,OPEN,steep_decline,1870.0,True,FCEL,True,107.3646,106.7506,101.8059,0.614,5.5587,6.948,15.258,22.2724,21.9349,21.3741,8840.0,8840.0
213,speculative_heavy,low,1,124,sell,FUBO,steep_decline,2030.0,True,TQQQ,True,50.7484,49.8988,50.1029,0.8495,0.6455,0.8495,0.6455,33.956,33.2339,33.6919,2030.0,2030.0
213,speculative_heavy,low,2,149,sell,HOOD,steep_decline,2000.0,True,OPEN,True,47.3059,44.7251,44.8325,2.5809,2.4734,3.4304,3.1189,12.428,11.6501,11.9565,4030.0,4030.0
213,speculative_heavy,low,3,174,sell,HOOD,steep_decline,1820.0,True,HOOD,True,55.6743,51.0083,50.9166,4.666,4.7577,8.0964,7.8766,20.8329,19.2994,19.3572,5850.0,5850.0
213,speculative_heavy,low,4,199,sell,HOOD,steep_decline,2030.0,True,FUBO,True,33.4805,29.7807,30.7116,3.6999,2.7689,11.7962,10.6455,9.9596,8.7253,8.9174,7880.0,7880.0
213,speculative_heavy,low,5,224,sell,HOOD,steep_decline,1480.0,True,OPEN,True,58.2536,51.3421,51.5614,6.9114,6.6922,18.7077,17.3376,14.4005,13.3933,12.8326,9360.0,9360.0
214,speculative_heavy,regular,1,124,sell,FUBO,steep_decline,12780.0,True,UEC,True,54.2883,50.4364,46.0882,3.8519,8.2001,3.8519,8.2001,25.1362,20.8918,23.9154,12780.0,12780.0
214,speculative_heavy,regular,2,149,sell,FUBO,steep_decline,4120.0,True,GME,True,38.3293,34.7057,32.5145,3.6236,5.8148,7.4755,14.0149,9.931,8.5356,7.1967,16900.0,16900.0
214,speculative_heavy,regular,3,174,sell,FUBO,steep_decline,1510.0,True,RIOT,True,48.184,39.345,39.4,8.8391,8.7841,16.3146,22.799,18.0147,12.5906,16.1123,18410.0,18410.0
214,speculative_heavy,regular,4,199,sell,FUBO,steep_decline,710.0,True,RIOT,True,44.497,40.2255,32.4998,4.2714,11.9972,20.5861,34.7962,15.1084,12.7993,10.9713,19120.0,19120.0
214,speculative_heavy,regular,5,224,sell,OPEN,steep_decline,11760.0,True,OPEN,True,47.1207,33.5945,30.5127,13.5262,16.608,34.1122,51.4041,15.6466,11.7826,8.3738,30880.0,30880.0
215,speculative_heavy,high,1,124,sell,LCID,steep_decline,2040.0,True,SLB,True,71.5213,70.7621,71.2576,0.7591,0.2636,0.7591,0.2636,26.011,25.761,26.1294,2040.0,2040.0
215,speculative_heavy,high,2,149,sell,LCID,steep_decline,1340.0,True,FCEL,True,49.3534,48.1845,48.6819,1.1689,0.6715,1.928,0.9352,11.324,11.2181,10.9174,3380.0,3380.0
215,speculative_heavy,high,3,174,sell,LCID,steep_decline,1040.0,True,UEC,True,47.1356,46.0673,46.0413,1.0683,1.0943,2.9964,2.0295,7.5724,7.1063,7.6168,4420.0,4420.0
215,speculative_heavy,high,4,199,sell,LCID,steep_decline,530.0,True,FCEL,True,67.9066,66.8519,64.0671,1.0547,3.8394,4.051,5.8689,12.0061,11.6301,11.7847,4950.0,4950.0
215,speculative_heavy,high,5,224,sell,PLUG,high_volatility,17450.0,True,CLSK,True,69.1301,59.8926,60.4914,9.2375,8.6387,13.2886,14.5076,25.7454,21.2308,24.3413,22400.0,21947.33
216,speculative_heavy,low,1,124,sell,BBAI,steep_decline,1700.0,True,PLUG,True,49.7549,48.6245,48.2983,1.1303,1.4566,1.1303,1.4566,20.926,20.3485,20.6487,1700.0,1700.0
216,speculative_heavy,low,2,149,sell,BBAI,steep_decline,1130.0,True,BBAI,True,37.4611,36.4061,35.5841,1.055,1.8771,2.1854,3.3336,15.6708,15.1782,15.5568,2830.0,2830.0
216,speculative_heavy,low,3,174,sell,BBAI,steep_decline,980.0,True,GME,True,50.3221,47.8963,48.2996,2.4257,2.0225,4.6111,5.3561,11.7283,10.726,11.19,3810.0,3810.0
216,speculative_heavy,low,4,199,sell,BBAI,steep_decline,860.0,True,RUN,True,50.3132,48.7317,48.4557,1.5816,1.8576,6.1927,7.2137,8.9818,8.4371,8.5059,4670.0,4670.0
216,speculative_heavy,low,5,224,sell,BBAI,steep_decline,850.0,True,GME,True,69.9791,67.4874,68.952,2.4917,1.0271,8.6843,8.2408,22.9793,21.3116,21.8993,5520.0,5259.75
217,speculative_heavy,regular,1,124,sell,BBAI,steep_decline,4600.0,True,IONQ,True,44.5291,41.3357,41.2695,3.1934,3.2596,3.1934,3.2596,26.3651,24.8181,24.5943,4600.0,4600.0
217,speculative_heavy,regular,2,149,sell,BBAI,steep_decline,1700.0,True,MSTR,True,47.7036,45.0049,43.638,2.6987,4.0656,5.8922,7.3251,13.2904,12.8544,12.5292,6300.0,6300.0
217,speculative_heavy,regular,3,174,sell,BBAI,steep_decline,820.0,True,HOOD,True,46.2243,40.8829,40.3346,5.3414,5.8897,11.2335,13.2149,14.5182,12.7012,12.9104,7120.0,7120.0
217,speculative_heavy,regular,4,199,sell,SOUN,steep_decline,5010.0,True,MSTR,True,46.1333,41.1951,38.0095,4.9382,8.1238,16.1717,21.3387,11.2779,10.3425,9.4874,12130.0,12130.0
217,speculative_heavy,regular,5,224,sell,SOUN,steep_decline,2440.0,True,IONQ,True,55.7064,46.5871,44.3963,9.1194,11.3102,25.2911,32.6488,22.4821,17.9434,17.0046,14570.0,14570.0
218,speculative_heavy,high,1,124,sell,FUBO,steep_decline,1670.0,True,CLSK,True,62.3714,62.0031,60.8122,0.3683,1.5592,0.3683,1.5592,27.9199,27.4298,27.3889,1670.0,1670.0
218,speculative_heavy,high,2,149,sell,FUBO,steep_decline,1890.0,True,CLSK,True,41.7933,41.0761,39.5757,0.7172,2.2176,1.0855,3.7769,16.8627,16.19,16.7647,3560.0,3560.0
218,speculative_heavy,high,3,174,sell,SOFI,steep_decline,6220.0,True,SOFI,True,45.0932,40.5617,40.0068,4.5315,5.0863,5.617,8.8632,15.6406,13.5391,13.9036,9780.0,9780.0
218,speculative_heavy,high,4,199,sell,SOFI,steep_decline,5120.0,True,CLSK,True,59.5177,52.0331,51.8374,7.4846,7.6803,13.1017,16.5435,14.2488,12.9796,14.5811,14900.0,14900.0
218,speculative_heavy,high,5,224,sell,SOFI,steep_decline,3150.0,True,UEC,True,62.3411,53.2337,51.389,9.1074,10.9521,22.2091,27.4956,22.9104,20.811,19.8047,18050.0,18050.0
219,speculative_heavy,low,1,124,sell,LCID,steep_decline,660.0,True,SPCE,True,48.5733,48.239,48.2424,0.3343,0.3309,0.3343,0.3309,26.6058,26.5028,26.442,660.0,660.0
219,speculative_heavy,low,2,149,sell,LCID,steep_decline,520.0,True,RUN,True,47.8581,47.1354,46.8607,0.7227,0.9974,1.057,1.3282,16.3817,16.2482,16.043,1180.0,1180.0
219,speculative_heavy,low,3,174,sell,FUBO,steep_decline,990.0,True,DJT,True,53.4116,51.9376,51.791,1.474,1.6207,2.531,2.9489,18.2483,17.5461,17.8516,2170.0,2170.0
219,speculative_heavy,low,4,199,sell,FUBO,steep_decline,830.0,True,CLSK,True,59.2264,57.553,57.5341,1.6734,1.6923,4.2045,4.6412,11.7705,10.8426,11.6654,3000.0,3000.0
219,speculative_heavy,low,5,224,sell,FUBO,steep_decline,530.0,True,RUN,True,121.8913,118.6598,118.487,3.2315,3.4043,7.436,8.0455,43.2413,42.2963,42.3086,3530.0,3530.0
